condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
hcpc_v2,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy, I cannot find this information in the provided context. The context does not mention any Hong Kong action movie starring Jackie Chan and Richard Norton that could have inspired Baadshah.,0.6525,False,58.457,2075.558,2134.015,,hotpotqa,mistral,7.967,134.013
crag,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy, I cannot find this information in the provided context. The context does not mention any Hong Kong action movie starring Jackie Chan or Richard Norton that could have inspired Baadshah.,0.6578,False,43.391,1867.164,1910.555,,hotpotqa,mistral,7.967,134.013
raptor_2l,Baadshah is an Indian action comedy film that was inspired by what Hong Kong action movie starring Jackie Chan and Richard Norton?,Mr. Nice Guy, I cannot find this information in the provided context. The context does not mention any Hong Kong action movie starring Jackie Chan and Richard Norton that could have inspired Baadshah.,0.6525,False,10.468,2399.151,2409.618,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma, I cannot find this information in the provided context. The context does not mention any 2007 Indian Telugu film that is an unofficial copy of a remake of Lina Wertmuller's 1974 film.,0.6781,False,44.08,2969.426,3013.506,,hotpotqa,mistral,7.967,134.013
crag,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma, I cannot find this information in the provided context. The context does not mention any 2007 Indian Telugu film that is an unofficial copy of a remake of Lina Wertmuller's 1974 film.,0.6781,False,69.946,2755.087,2825.033,,hotpotqa,mistral,7.967,134.013
raptor_2l,Who played the female lead in a 2007 Indian Telugu film that was an unofficial copy of a remake of Lina Wertmuller's 1974 film?,Neha Sharma, I cannot find this information in the provided context. The context does not mention any Indian Telugu films that are unofficial copies or remakes of Lina Wertmuller's 1974 film.,0.7375,False,10.83,3063.915,3074.745,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records, Big Machine Records,0.5024,False,39.408,823.042,862.45,,hotpotqa,mistral,7.967,134.013
crag,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records," Fearless, released in November 2008.",0.6641,False,64.175,886.307,950.482,,hotpotqa,mistral,7.967,134.013
raptor_2l,"American singer-songwriter, Taylor Swift, self-penned the song, Change, alongside Nathan Chapman, which was featured on her second studio album released by who?",Big Machine Records, Big Machine Records,0.5024,False,10.949,1272.225,1283.174,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219," I cannot find this information in the provided context regarding the passenger capacity of the Boeing 707-436 used for BOAC Flight 911. The context only provides details about the flight, its crew, and the crash, but not the specific seating capacity of the aircraft model.",0.5779,False,32.911,3048.022,3080.933,,hotpotqa,mistral,7.967,134.013
crag,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219, I cannot find the information about the passenger capacity of the Boeing 707-436 aircraft used in BOAC Flight 911 in the provided context.,0.6601,False,48.787,1859.005,1907.792,,hotpotqa,mistral,7.967,134.013
raptor_2l,What was the largest passenger capacity of the plane type used for BOAC Flight 911 ?,219, I cannot find this information in the provided context. The context does not specify the exact passenger capacity of the Boeing 707-436 aircraft used for BOAC Flight 911.,0.742,False,10.604,2707.034,2717.638,,hotpotqa,mistral,7.967,134.013
hcpc_v2,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany ,Daniil Shafran, Daniil Shafran,0.5193,False,42.017,801.042,843.058,,hotpotqa,mistral,7.967,134.013
crag,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany ,Daniil Shafran, Daniil Borisovich Shafran,0.5548,False,49.793,791.736,841.529,,hotpotqa,mistral,7.967,134.013
raptor_2l,which Soviet Russian cellist.did Anton Ginsburg work best known as accompany ,Daniil Shafran," I cannot find information about Anton Ginsburg working with a Soviet Russian cellist in the provided context. The context only mentions his work as an accompanist with Daniil Shafran, but no other cellists are mentioned.",0.7915,False,11.245,2936.258,2947.502,,hotpotqa,mistral,7.967,134.013
hcpc_v2,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina, The MacBook offers high-resolution Retina Displays.,0.7329,False,36.023,1062.892,1098.915,,hotpotqa,mistral,7.967,134.013
crag,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina, The MacBook offers high-resolution Retina Displays.,0.7329,False,51.691,997.385,1049.076,,hotpotqa,mistral,7.967,134.013
raptor_2l,MacBook offers what brand-type of displays that are higher-resolution than other portable computers?,Retina," The MacBook offers high-resolution Retina Displays, according to the provided context.",0.7765,False,10.376,1559.117,1569.493,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does," I cannot find any information about Chelsea Handler appearing on another show besides The Chelsea Handler Show and Chelsea Lately in the provided context, and neither of those shows are mentioned to have aired in January of 2016.",0.422,True,31.486,2369.647,2401.133,,hotpotqa,mistral,7.967,134.013
crag,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does," I cannot find any information about a show that Chelsea Handler appeared on in January of 2016, as per the provided context. The context only mentions ""The Chelsea Handler Show,"" ""Chelsea Lately,"" and ""Hello Ross,"" but none of these shows are mentioned to have been aired in January of 2016.",0.3885,True,48.018,3302.477,3350.495,,hotpotqa,mistral,7.967,134.013
raptor_2l,What show other than Hello Ross did Chelsea Handler appear on in January of 2016,Chelsea Does," I cannot find information about a show called ""Hello Ross"" or when Chelsea Handler appeared on it in the provided context. Therefore, I cannot determine which show she appeared on in January of 2016.",0.702,False,12.511,2507.458,2519.969,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson," Based on the provided context, I cannot find the birthdate for the writer(s) of the song ""Money, Money, Money"". The context only mentions that the song was written by Benny Andersson and Björn Ulvaeus. However, further research would reveal that Benny Andersson was born on 16 December 1946.",0.755,False,37.647,3718.231,3755.878,,hotpotqa,mistral,7.967,134.013
crag,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson," I cannot find this information in the provided context. The context does not specify the birthdate of either Benny Andersson or Björn Ulvaeus, the writers of ""Money, Money, Money"".",0.7547,False,54.39,2234.324,2288.714,,hotpotqa,mistral,7.967,134.013
raptor_2l,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",Benny Andersson," Björn Ulvaeus, who co-wrote ""Money, Money, Money"" with Benny Andersson, was born on 16 April 1945, not 16 December 1946. The provided context does not contain information about the birthdate of Benny Andersson.",0.8181,False,11.312,3854.849,3866.161,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet," Sacred Planet was released first, as it was released on April 22, 2004, while Oz the Great and Powerful was released in 2013.",0.4659,True,62.814,2272.797,2335.611,,hotpotqa,mistral,7.967,134.013
crag,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet," Sacred Planet was released first. The context states that it was released in 2004, while Oz the Great and Powerful was released in 2013.",0.7994,False,44.461,1878.737,1923.198,,hotpotqa,mistral,7.967,134.013
raptor_2l,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Sacred Planet," The film ""Sacred Planet"" was released first, as it was released in 2004, while ""Oz the Great and Powerful"" was released in 2013.",0.4401,True,10.905,2635.076,2645.981,,hotpotqa,mistral,7.967,134.013
hcpc_v2, Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million, I cannot find this information in the provided context. The context does not mention the number of acres for the national park where Mount Stimson is located.,0.725,False,60.281,1767.653,1827.934,,hotpotqa,mistral,7.967,134.013
crag, Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million, I cannot find this information in the provided context. The context does not provide details about the number of acres in Glacier National Park where Mount Stimson is located.,0.6469,False,52.221,1784.761,1836.982,,hotpotqa,mistral,7.967,134.013
raptor_2l, Mount Stimson is the second highest peak in national park that encompasses how many acres?,over 1 million," I cannot find this information in the provided context. The context does not mention the area of Glacier National Park, where Mount Stimson is located.",0.6608,False,11.299,1998.733,2010.032,,hotpotqa,mistral,7.967,134.013
