question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,dataset,model
who played joey's agent estelle on friends,June Gable,June Gable played Joey's agent Estelle Leonard on the NBC sitcom Friends.,baseline,0.8069,False,0.5801,False,-1.0,naturalqs,qwen2.5
who played joey's agent estelle on friends,June Gable,June Gable played Joey's agent Estelle Leonard on Friends from 1994 to 2004.,hcpc_v1,0.7643,False,0.6576,False,-1.0,naturalqs,qwen2.5
who played joey's agent estelle on friends,June Gable,June Gable played Joey's agent Estelle Leonard on the NBC sitcom Friends.,hcpc_v2,0.8069,False,0.5801,True,0.3019,naturalqs,qwen2.5
who is the original singer of i write sins not tragedies,Panic! at the Disco,"The original singer of ""I Write Sins Not Tragedies"" is Panic! at the Disco.",baseline,0.7521,False,0.796,False,-1.0,naturalqs,qwen2.5
who is the original singer of i write sins not tragedies,Panic! at the Disco,"The original singer of ""I Write Sins Not Tragedies"" is Brendon Urie from the band Panic! at the Disco.",hcpc_v1,0.5513,False,0.7824,False,-1.0,naturalqs,qwen2.5
who is the original singer of i write sins not tragedies,Panic! at the Disco,"The original singer of ""I Write Sins Not Tragedies"" is Panic! at the Disco.",hcpc_v2,0.7521,False,0.796,False,0.5669,naturalqs,qwen2.5
what is the main mineral in lithium batteries,lithium,"I cannot find this information in the provided context. The context mentions that lithium is used in lithium batteries, but it does not specify the main mineral found in lithium batteries.",baseline,0.6613,False,0.6497,False,-1.0,naturalqs,qwen2.5
what is the main mineral in lithium batteries,lithium,"I cannot find this information in the provided context. The context mentions that lithium batteries are one of the applications of lithium, but it does not specify the main mineral in lithium batteries.",hcpc_v1,0.6212,False,0.66,False,-1.0,naturalqs,qwen2.5
what is the main mineral in lithium batteries,lithium,"I cannot find this information in the provided context. The context mentions that lithium is used in lithium batteries, but it does not specify the main mineral found in lithium batteries.",hcpc_v2,0.6613,False,0.6497,True,0.6438,naturalqs,qwen2.5
what was the name of the plant on little shop of horrors,Audrey II,"The plant in Little Shop of Horrors is named Audrey II. This information, however, is not directly stated in the provided context. Given the details about the Venus flytrap speaking and other contextual clues, it can be inferred that Audrey II is the plant in question, but it is not explicitly named as such in the given text.",baseline,0.6947,False,0.6955,False,-1.0,naturalqs,qwen2.5
what was the name of the plant on little shop of horrors,Audrey II,I cannot find this information in the provided context. The given context does not mention the name of the plant in Little Shop of Horrors.,hcpc_v1,0.6466,False,0.6723,False,-1.0,naturalqs,qwen2.5
what was the name of the plant on little shop of horrors,Audrey II,"The plant in Little Shop of Horrors is named Audrey II. This information, however, is not directly stated in the provided context. Based on the details given about the plot and background, we can infer that the speaking Venus flytrap is likely Audrey II, but for an exact answer, we would need more specific information from a source that explicitly names the plant.",hcpc_v2,0.604,False,0.6955,True,0.6874,naturalqs,qwen2.5
where do they drop in game of games,a chute beneath his or her feet,I cannot find this information in the provided context.,baseline,0.5531,False,0.3477,False,-1.0,naturalqs,qwen2.5
where do they drop in game of games,a chute beneath his or her feet,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.367,False,-1.0,naturalqs,qwen2.5
where do they drop in game of games,a chute beneath his or her feet,I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.3477,True,0.0997,naturalqs,qwen2.5
when did the movie karate kid come out,2010,"The context mentions that Jaden Smith starred in the 2010 remake of The Karate Kid alongside Jackie Chan. However, it does not provide the specific release year of the movie. Therefore, I cannot find this information in the provided context.",baseline,0.7112,False,0.4156,False,-1.0,naturalqs,qwen2.5
when did the movie karate kid come out,2010,I cannot find this information in the provided context. The context mentions the 2010 remake of The Karate Kid but does not specify the release year.,hcpc_v1,0.5484,False,0.5558,False,-1.0,naturalqs,qwen2.5
when did the movie karate kid come out,2010,"The context mentions that Jaden Smith starred in the 2010 remake of The Karate Kid alongside Jackie Chan. However, it does not provide the specific release year of the movie. Therefore, I cannot find this information in the provided context.",hcpc_v2,0.7112,False,0.4157,True,0.295,naturalqs,qwen2.5
how does the cash cab guy read the questions,by way of a walkie-talkie and earpiece worn by the host,I cannot find this information in the provided context.,baseline,0.5531,False,0.4721,False,-1.0,naturalqs,qwen2.5
how does the cash cab guy read the questions,by way of a walkie-talkie and earpiece worn by the host,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.5081,False,-1.0,naturalqs,qwen2.5
how does the cash cab guy read the questions,by way of a walkie-talkie and earpiece worn by the host,I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.4726,True,0.5969,naturalqs,qwen2.5
what is the purpose of a continuing resolution,continues the pre-existing appropriations at the same levels as the previous fiscal year (or with minor modifications) for a set amount of time,"The purpose of a continuing resolution is to provide funding for existing federal programs until a specific date or until regular appropriations bills are passed, whichever comes first. It can extend funding at current levels, reduced levels, or expanded levels.",baseline,0.7212,False,0.5753,False,-1.0,naturalqs,qwen2.5
what is the purpose of a continuing resolution,continues the pre-existing appropriations at the same levels as the previous fiscal year (or with minor modifications) for a set amount of time,"The purpose of a continuing resolution, as mentioned in the provided context, is to provide bridging funding for existing federal programs at current, reduced, or expanded levels. It serves as a temporary measure when regular appropriations legislation has not been enacted by Congress.",hcpc_v1,0.6271,False,0.6865,False,-1.0,naturalqs,qwen2.5
what is the purpose of a continuing resolution,continues the pre-existing appropriations at the same levels as the previous fiscal year (or with minor modifications) for a set amount of time,"The purpose of a continuing resolution is to provide funding for existing federal programs until a specific date or until regular appropriations bills are passed, whichever comes first. It can extend funding at current levels, reduced levels, or expanded levels.",hcpc_v2,0.7212,False,0.5753,False,0.6102,naturalqs,qwen2.5
how many hoops are used in a game of croquet,eight,"The context does not specify the exact number of hoops used in a game of croquet. It mentions ""wickets"" which are similar to hoops, but the specific count is not provided.",baseline,0.8071,False,0.6678,False,-1.0,naturalqs,qwen2.5
how many hoops are used in a game of croquet,eight,"Based on the provided context, the number of hoops used in a game of croquet is not explicitly stated. However, it mentions ""wickets"" which are similar to hoops and are embedded in the grass playing court. The context also refers to ""nine-wicket"" as one of the variations, suggesting that a standard game might use nine wickets (or hoops).",hcpc_v1,0.5206,False,0.6975,False,-1.0,naturalqs,qwen2.5
how many hoops are used in a game of croquet,eight,"The context does not specify the exact number of hoops used in a game of croquet. It mentions ""wickets"" which are similar to hoops, but the specific count is not provided.",hcpc_v2,0.8071,False,0.6678,True,0.6608,naturalqs,qwen2.5
how tall is the actor who plays hagrid in harry potter,6ft 1in,The actor who plays Hagrid in Harry Potter is 6 ft 1 in (185 cm) tall.,baseline,0.7354,False,0.3235,False,-1.0,naturalqs,qwen2.5
how tall is the actor who plays hagrid in harry potter,6ft 1in,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6162,False,-1.0,naturalqs,qwen2.5
how tall is the actor who plays hagrid in harry potter,6ft 1in,The actor who plays Hagrid in Harry Potter is 6 ft 1 in (185 cm) tall.,hcpc_v2,0.7354,False,0.3235,False,0.5576,naturalqs,qwen2.5
what areas of africa were involved in colonization,almost 90 percent of the continent,"The context mentions several areas of Africa that were colonized, including:

- Belgian-controlled areas
- Italian-controlled areas
- British-controlled areas
- Portuguese-controlled areas
- French-controlled areas
- German-controlled areas

Specific examples include:

- The Congo (controlled by Belgium)
- Eritrea (controlled by Italy)
- South Africa (controlled by the United Kingdom)
- Namibia (controlled by Germany)

The context also discusses various regions and their colonization, such as:

- Sudan
- Egypt
- Wassoulou
- Matabeleland
- Zanzibar
- Benin

These areas were involved in the colonization of Africa during the period known as the ""Scramble for Africa.""",baseline,0.3874,True,0.5922,False,-1.0,naturalqs,qwen2.5
what areas of africa were involved in colonization,almost 90 percent of the continent,"The context mentions that various European colonial powers controlled different areas of Africa by 1913, including Belgium, France, Germany, Italy, Portugal, Spain, and the United Kingdom. These powers divided and colonized parts of Africa, with their control shown along with current national boundaries in an unspecified map or visual representation.",hcpc_v1,0.8269,False,0.6347,False,-1.0,naturalqs,qwen2.5
