embedder,pair_id,set_type,question,ground_truth,faithfulness_score,is_hallucination,answer_span_present,reencoded_mean_query_sim,reencoded_ccs,n_passages
bge-large,fix01_fe6f70768bf6,high_ccs,What is the most frequently employed type of reduction?,polynomial-time reduction,0.5006,False,False,0.4911142755563664,0.7045353034915613,3
bge-large,fix01_fe6f70768bf6,low_ccs,What is the most frequently employed type of reduction?,polynomial-time reduction,0.4636,True,False,0.4587552593754891,0.37710419127370615,3
bge-large,fix01_df177e4ffe29,high_ccs,How many 2015 season interceptions did the Panthers' defense get?,24,0.6066,False,True,0.6124364119087167,0.8036881554880833,3
bge-large,fix01_df177e4ffe29,low_ccs,How many 2015 season interceptions did the Panthers' defense get?,24,0.4539,True,True,0.6210403377920701,0.6101616895267236,3
bge-large,fix01_380bdfd008a9,high_ccs,Who was the Most Valuable Player of Super Bowl 50?,Von Miller,0.8578,False,True,0.5711722651189012,0.7620326320575571,3
bge-large,fix01_380bdfd008a9,low_ccs,Who was the Most Valuable Player of Super Bowl 50?,Von Miller,0.5967,False,True,0.5984357199006977,0.4964376184697628,3
bge-large,fix01_9cd403c30b83,high_ccs,What was one of the Norman's major exports?,fighting horsemen,0.6868,False,True,0.6666924235844944,0.7396077005410744,3
bge-large,fix01_9cd403c30b83,low_ccs,What was one of the Norman's major exports?,fighting horsemen,0.5958,False,False,0.6364862578984215,0.6256701801661639,3
bge-large,fix01_1ec37ae1f42b,high_ccs,How old was Manning when he played Super Bowl 50?,39.,0.7007,False,True,0.5491107419418514,0.7519750534329828,3
bge-large,fix01_1ec37ae1f42b,low_ccs,How old was Manning when he played Super Bowl 50?,39.,0.6236,False,False,0.5630306461341982,0.5213083825344733,3
bge-large,fix01_3e60ef9f0b54,high_ccs,Who reportedly wanted Tesla's company?,women,0.5699,False,False,0.5396022444629908,0.6401679066675153,3
bge-large,fix01_3e60ef9f0b54,low_ccs,Who reportedly wanted Tesla's company?,women,0.5331,False,False,0.5867395064256219,0.6148334331121865,3
bge-large,fix01_9b94d40f8f7b,high_ccs,How many interceptions did Aqib Talib have for the regular season?,three.,0.7523,False,True,0.5383019890340236,0.8352314189624265,3
bge-large,fix01_9b94d40f8f7b,low_ccs,How many interceptions did Aqib Talib have for the regular season?,three.,0.7233,False,True,0.5441510804896335,0.609636379748104,3
bge-large,fix01_16dfabd1aa8f,high_ccs,Who caught two passes from Manning after the failed Carolina field goal attempt?,Emmanuel Sanders,0.5653,False,False,0.6633623469120585,0.8122398266406562,3
bge-large,fix01_16dfabd1aa8f,low_ccs,Who caught two passes from Manning after the failed Carolina field goal attempt?,Emmanuel Sanders,0.6582,False,False,0.6581757629602443,0.5207443112902688,3
bge-large,fix01_0b1ea8525f98,high_ccs,What is the largest city in Poland?,Warsaw,0.6924,False,True,0.5749678938902475,0.7318967289657298,3
bge-large,fix01_0b1ea8525f98,low_ccs,What is the largest city in Poland?,Warsaw,0.6505,False,True,0.6025446504179773,0.5619426432849015,3
bge-large,fix01_9a5d152bdd5d,high_ccs,Who was Warsz?,12th/13th-century nobleman,0.4829,True,False,0.36143584288520536,0.6588737087587376,3
bge-large,fix01_9a5d152bdd5d,low_ccs,Who was Warsz?,12th/13th-century nobleman,0.7251,False,False,0.4335542213335953,0.3453016733113764,3
bge-large,fix01_f251a5944e6e,high_ccs,Which denomination has more of an individualistic streak?,Protestant,0.5942,False,False,0.552735611702163,0.782184382410475,3
bge-large,fix01_f251a5944e6e,low_ccs,Which denomination has more of an individualistic streak?,Protestant,0.6238,False,True,0.5522790390597905,0.4991565384529752,3
bge-large,fix01_31c225636102,high_ccs,Where was the Summer Theatre located?,Saxon Garden,0.6672,False,False,0.38348857652302026,0.6615015535846779,3
bge-large,fix01_31c225636102,low_ccs,Where was the Summer Theatre located?,Saxon Garden,0.5678,False,False,0.37436719220584286,0.27353376760243703,3
bge-large,fix01_6430eac84057,high_ccs,In what year were Tesla's motor and transformer designs licensed to Westinghouse?,1888,0.4781,True,False,0.695416112414029,0.7752619709717694,3
bge-large,fix01_6430eac84057,low_ccs,In what year were Tesla's motor and transformer designs licensed to Westinghouse?,1888,0.6608,False,False,0.6691234074616171,0.5529142998101962,3
bge-large,fix01_292b999f3335,high_ccs,Which station covered the game for North Carolina?,WBT,0.5531,False,False,0.5675283870979494,0.8352314189624265,3
bge-large,fix01_292b999f3335,low_ccs,Which station covered the game for North Carolina?,WBT,0.7484,False,False,0.5601943424446941,0.3295993447774492,3
bge-large,fix01_5cebadddcc0f,high_ccs,What funds cannot be used if a teacher is not registered?,Oireachtas funds,0.7102,False,False,0.5223900819670259,0.7523748705593932,3
bge-large,fix01_5cebadddcc0f,low_ccs,What funds cannot be used if a teacher is not registered?,Oireachtas funds,0.7559,False,False,0.5382171570702495,0.46331302080321557,3
bge-large,fix01_d53e3d8f0d18,high_ccs,What did Luther's degree in 1509 concern?,Sentences by Peter Lombard,0.4741,True,False,0.6466024079199773,0.6967253079169388,3
bge-large,fix01_d53e3d8f0d18,low_ccs,What did Luther's degree in 1509 concern?,Sentences by Peter Lombard,0.259,True,True,0.6456107396976103,0.5783651829593536,3
bge-large,fix01_94fca545c202,high_ccs,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,0.5957,False,False,0.41230307755594214,0.6182883950135964,3
bge-large,fix01_94fca545c202,low_ccs,In what year did Raymond Sullivan publish a study of rudimentary sets?,1961,0.5957,False,False,0.4260764391949894,0.3258188907817272,3
bge-large,fix01_90a05de0a36b,high_ccs,What was Tesla's father afraid would happen to him in school?,Tesla would be killed through overwork,0.4815,True,False,0.5631855308382395,0.7619553663674907,3
bge-large,fix01_90a05de0a36b,low_ccs,What was Tesla's father afraid would happen to him in school?,Tesla would be killed through overwork,0.3017,True,False,0.6277293671575086,0.5633063380593465,3
bge-large,fix01_02e585182bb4,high_ccs,The time required to output an answer on a deterministic Turing machine is expressed as what?,state transitions,0.5579,False,False,0.5867474331591324,0.7333058301024286,3
bge-large,fix01_02e585182bb4,low_ccs,The time required to output an answer on a deterministic Turing machine is expressed as what?,state transitions,0.5903,False,False,0.6109153142976057,0.6295102905907117,3
e5-large,fix01_26c450a6107b,high_ccs,What clothing company was a Super Bowl sponsor?,Gap,0.7695,False,False,0.7794804561554324,0.799476102484578,3
e5-large,fix01_26c450a6107b,low_ccs,What clothing company was a Super Bowl sponsor?,Gap,0.5531,False,False,0.7651496198193343,0.6867623725274564,3
e5-large,fix01_c3f0d64bf2c3,high_ccs,When did Tesla's father die?,1879,0.6252,False,True,0.8303919321385497,0.8169564572655659,3
e5-large,fix01_c3f0d64bf2c3,low_ccs,When did Tesla's father die?,1879,0.6039,False,False,0.8141831008956905,0.7661111304769562,3
e5-large,fix01_11f04d13ba15,high_ccs,This was the first time that the Carolina team faced what in the post season?,a deficit.,0.597,False,False,0.7425552270425051,0.8637561185334254,3
e5-large,fix01_11f04d13ba15,low_ccs,This was the first time that the Carolina team faced what in the post season?,a deficit.,0.5712,False,True,0.7613256319223223,0.7388251012933161,3
e5-large,fix01_86b690485506,high_ccs,What has been the result of this publicity?,increased scrutiny on teacher misconduct,0.4942,True,False,0.7053638501520713,0.7656929872444289,3
e5-large,fix01_86b690485506,low_ccs,What has been the result of this publicity?,increased scrutiny on teacher misconduct,0.5957,False,False,0.7216705657421872,0.6292170977051467,3
e5-large,fix01_cce15f557ccc,high_ccs,Who scored the first points for Denver?,Brandon McManus,0.8167,False,False,0.8078045552164923,0.8976644879835037,3
e5-large,fix01_cce15f557ccc,low_ccs,Who scored the first points for Denver?,Brandon McManus,0.8599,False,True,0.8022354746572301,0.7106833522314624,3
e5-large,fix01_30360fe55536,high_ccs,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,0.6915,False,False,0.8031988699056596,0.8775005231301909,3
e5-large,fix01_30360fe55536,low_ccs,What is the concrete choice typically assumed by most complexity-theoretic theorems?,input encoding,0.6536,False,False,0.8064622047986335,0.7821611159859136,3
e5-large,fix01_ca56dd58f99a,high_ccs,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable?,an increase in the input size,0.6358,False,False,0.8027013081938845,0.815243902905025,3
e5-large,fix01_ca56dd58f99a,low_ccs,Complexity theory seeks to define the relationship between the scale of algorithms with respect to what other variable?,an increase in the input size,0.529,False,False,0.8164011487405305,0.8009619945777586,3
e5-large,fix01_eb7c8d237540,high_ccs,Who wrote a resounding letter to the elector praising Luther?,Jerome Schurf,0.6201,False,False,0.785349438887235,0.8009257810556042,3
e5-large,fix01_eb7c8d237540,low_ccs,Who wrote a resounding letter to the elector praising Luther?,Jerome Schurf,0.8312,False,False,0.7885508135809726,0.7521060463891149,3
e5-large,fix01_309833205de9,high_ccs,"What took place in his lab in 1895, causing him to lose thousands of dollars of data and tools? ",5th Avenue laboratory fire of March 1895,0.4761,True,True,0.784033619795954,0.8136107024898142,3
e5-large,fix01_309833205de9,low_ccs,"What took place in his lab in 1895, causing him to lose thousands of dollars of data and tools? ",5th Avenue laboratory fire of March 1895,0.4761,True,True,0.7674219604084874,0.7119633244011659,3
e5-large,fix01_4f1e15899ff9,high_ccs,What did Luther write as an outline of the new faith?,two catechisms,0.5901,False,False,0.8055171545787964,0.8307271849932844,3
e5-large,fix01_4f1e15899ff9,low_ccs,What did Luther write as an outline of the new faith?,two catechisms,0.5346,False,False,0.8053206611783216,0.7423120886390876,3
e5-large,fix01_0ea7842f88d9,high_ccs,What kingdom annexed Warsaw in 1796?,Prussia,0.6391,False,False,0.7560423301864366,0.8263137884015929,3
e5-large,fix01_0ea7842f88d9,low_ccs,What kingdom annexed Warsaw in 1796?,Prussia,0.6783,False,False,0.7740626927886325,0.7381878847173471,3
e5-large,fix01_867718e9a234,high_ccs,What began in 1527 when Luther introdued the new order of worship?,visitation of the Electorate,0.4029,True,False,0.7754013961202318,0.8274060942222892,3
e5-large,fix01_867718e9a234,low_ccs,What began in 1527 when Luther introdued the new order of worship?,visitation of the Electorate,0.6732,False,False,0.778055039055527,0.7324261451180081,3
e5-large,fix01_e95e623b0027,high_ccs,What class sizes can make keeping order difficult?,40 to 50 students,0.5299,False,False,0.7780780152757325,0.8370454783641126,3
e5-large,fix01_e95e623b0027,low_ccs,What class sizes can make keeping order difficult?,40 to 50 students,0.6855,False,False,0.7420698055762222,0.6604854067294142,3
e5-large,fix01_09931c8df3d2,high_ccs,How many other important people sent letters?,more than 70,0.8207,False,True,0.7194123146834368,0.7564462152179942,3
e5-large,fix01_09931c8df3d2,low_ccs,How many other important people sent letters?,more than 70,0.8622,False,False,0.7431231685736376,0.6561464809026815,3
e5-large,fix01_4265a77fda33,high_ccs,What year did Tesla die? ,1943,0.748,False,False,0.809229889539352,0.8463348579760571,3
e5-large,fix01_4265a77fda33,low_ccs,What year did Tesla die? ,1943,0.748,False,False,0.8011597922205455,0.743937816786006,3
e5-large,fix01_85a14992364a,high_ccs,Besides the radicals who else did Luther have to deal with?,established Church,0.621,False,False,0.7849176317006602,0.8197015285482346,3
e5-large,fix01_85a14992364a,low_ccs,Besides the radicals who else did Luther have to deal with?,established Church,0.5452,False,False,0.8054252058078695,0.7409439486052346,3
e5-large,fix01_f7da5050a5c9,high_ccs,What did the General Conference on Weights and Measures name after Tesla in 1960?,SI unit of magnetic flux density,0.6413,False,False,0.7560908004881779,0.8256928856195446,3
e5-large,fix01_f7da5050a5c9,low_ccs,What did the General Conference on Weights and Measures name after Tesla in 1960?,SI unit of magnetic flux density,0.7808,False,True,0.7883436726914216,0.7552795608032097,3
e5-large,fix01_105f312ca7a1,high_ccs,What is the city centre of Warsaw called in Polish?,Śródmieście,0.6097,False,False,0.7922044114364354,0.8263137884015929,3
e5-large,fix01_105f312ca7a1,low_ccs,What is the city centre of Warsaw called in Polish?,Śródmieście,0.6002,False,False,0.8011084999683259,0.7330061767242254,3
e5-large,fix01_3e902a96d612,high_ccs,"In the article's title, what did the machine hope to end?",War,0.6406,False,False,0.7443652030835235,0.8594394130764968,3
e5-large,fix01_3e902a96d612,low_ccs,"In the article's title, what did the machine hope to end?",War,0.6671,False,False,0.7371424381749279,0.6598425415289421,3
e5-large,fix01_5eecd47ef390,high_ccs,Where was Tesla's property sent?,Belgrade,0.5937,False,False,0.8010621519104434,0.8310680506418643,3
e5-large,fix01_5eecd47ef390,low_ccs,Where was Tesla's property sent?,Belgrade,0.427,True,True,0.8091080864153767,0.7473031109303753,3
e5-large,fix01_ff89bfb9b47e,high_ccs,How many Panthers players were chosen for the 2015 season's Pro Bowl?,Ten,0.4455,True,False,0.7475131501226921,0.8933384021169904,3
e5-large,fix01_ff89bfb9b47e,low_ccs,How many Panthers players were chosen for the 2015 season's Pro Bowl?,Ten,0.6627,False,False,0.7685101114389212,0.6990339939186931,3
e5-large,fix01_c8446644f515,high_ccs,In what year did Nikola Tesla emigrate to the United States?,1884,1.0,False,True,0.8360154915254666,0.8431654861213695,3
e5-large,fix01_c8446644f515,low_ccs,In what year did Nikola Tesla emigrate to the United States?,1884,1.0,False,True,0.8321648991606745,0.7687761370942195,3
e5-large,fix01_d0ac2d7e8e3c,high_ccs,Who coached each Super Bowl 50 participant in their most recent Super Bowl appearance prior to Super Bowl 50?,John Fox,0.5546,False,False,0.7743020336837371,0.8554451618651044,3
e5-large,fix01_d0ac2d7e8e3c,low_ccs,Who coached each Super Bowl 50 participant in their most recent Super Bowl appearance prior to Super Bowl 50?,John Fox,0.5187,False,False,0.7541906656054201,0.6992697361772922,3
e5-large,fix01_45e3c5a33542,high_ccs,A function problem is an example of what?,a computational problem,0.6251,False,True,0.7894565014888015,0.8057248862005639,3
e5-large,fix01_45e3c5a33542,low_ccs,A function problem is an example of what?,a computational problem,0.3838,True,False,0.8079596571501216,0.7655408261150816,3
e5-large,fix01_1daf255799cb,high_ccs,What did Tesla Electric Light & Manufacturing do?,installed electrical arc light based illumination systems,0.6138,False,False,0.8164406503652861,0.8431654861213695,3
e5-large,fix01_1daf255799cb,low_ccs,What did Tesla Electric Light & Manufacturing do?,installed electrical arc light based illumination systems,0.5943,False,False,0.782396079489029,0.7496725580011607,3
e5-large,fix01_86648ef58d04,high_ccs,What beverage company signed a contract allowing them to broadcast ads at a discount?,Anheuser-Busch InBev,0.5579,False,False,0.7229778767873221,0.7810322554312567,3
